"File","Category","Lines","UseClient","UseStateCalls","EffectCalls","UntypedValueReferences","RawFormControls","DialogContentSites","ContextCreationLines","Imports","TestsExplicitlyNamingSource","Review"
"components/ai-elements/message.tsx","component","40","true","0","0","0","0","0","","@streamdown/cjk;@streamdown/code;@streamdown/math;@streamdown/mermaid;react;streamdown;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/airdrop-claim-card.tsx","component","466","true","7","3","2","0","0","","react;@/components/ui/button;wagmi;@/components/ui/button;lucide-react;react-hot-toast;next/image;@/components/ui/pixel-container;@/lib/airdrop-claim-polling;@/lib/owner-resource-invalidation;@/lib/token-display","smoke/airdrop-pending-poll-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/app-update-banner.tsx","component","145","true","2","1","0","0","0","","react;lucide-react;@/components/ui/button;@/components/ui/refresh-icon;@/lib/env-config","","AST/source inventory only; see domain reports for review coverage"
"components/arcade/arcade-stat-line.tsx","component","33","false","0","0","0","0","0","","react;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/arcade/ArcadeDialog.tsx","component","1676","true","25","15","0","0","2","","@/components/ui/resource-value;@/components/ui/resource-state;@/lib/spin-metadata;@/lib/contract-value;@/lib/spin-read-state;./arcade-stat-line;@/components/solana;@/components/transactions/box-game-transaction;@/components/transactions/spin-game-transaction;@/components/transactions/transaction-kit;@/components/ui/button;@/components/ui/dialog;@/components/ui/premium;@/components/ui/toggle-group;@/lib/base-rpc;@/lib/contracts;@/lib/owner-resource-invalidation;@/lib/spin-game-events;@/lib/spin-pending-storage;@/lib/types;@/lib/utils;next/image;react;react-hot-toast;viem;wagmi","smoke/production-fixes-smoke.ts;smoke/spin-pending-storage-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/auth/surface-switch-buttons.tsx","component","121","true","2","0","0","0","0","","react;@base-org/account-ui/react;next/image;next-themes;react-hot-toast;lucide-react;@/components/ui/button;@/lib/auth-surface;@/lib/solana-auth-availability","","AST/source inventory only; see domain reports for review coverage"
"components/balance-card.tsx","component","456","true","2","3","0","0","0","","@/components/solana;@/components/ui/button;@/components/ui/card;@/components/ui/refresh-icon;@/components/ui/skeleton;@/lib/balance-context;@/lib/contracts;@/lib/solana-bridge-executor;@/lib/utils;@/lib/token-display;next/image;react;wagmi;./ui/pixel-container","smoke/balance-consumers-read-state-smoke.ts;smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/broadcast-message-modal.tsx","component","181","true","1","2","0","0","1","","react;@/components/ui/dialog;@/components/ui/button;@/components/ui/alert;lucide-react;@/lib/broadcast-service;@/lib/open-external","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/barracks-battle-table.tsx","component","30","false","0","0","0","0","0","","next/image","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/barracks-report.tsx","component","103","false","0","0","0","0","0","","@/lib/types;@/lib/barracks-view;./barracks-battle-table;@/components/ui/resource-state","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/BarracksPanelV2.tsx","component","1024","true","17","5","0","0","0","","@/components/ui/resource-value;@/hooks/useBarracksSnapshot;react;next/image;wagmi;lucide-react;@/components/ui/button;@/components/ui/amount-field;@/components/ui/resource-state;@/components/ui/dropdown-menu;@/components/ui/toggle-group;@/components/ui/premium;@/components/transactions/approve-transaction;@/components/transactions/disabled-transaction;@/components/transactions/game-transaction;@/hooks/useTokenMetadata;@/hooks/useTokenSymbol;@/lib/contracts;@/lib/env-config;@/lib/transaction-refresh;@/lib/types;@/lib/utils;./barracks-report;./barracks-battle-table;@/lib/barracks-view;react-hot-toast","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/building-details/CasinoPanel.tsx","component","730","true","18","2","0","0","0","","@/components/ui/resource-value;react;next/image;@/components/ui/button;@/components/ui/dropdown-menu;lucide-react;@/lib/contracts;@/lib/utils;@/components/transactions/game-transaction;@/components/transactions/approve-transaction;@/components/transactions/disabled-transaction;@/components/transactions/CasinoDialog;@/components/transactions/BlackjackDialog;@/components/transactions/BaccaratDialog;@/components/ui/premium;react-hot-toast;wagmi;@/hooks/useTokenMetadata;@/hooks/useTokenSymbol;@/lib/casino-client","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/building-details/FarmerHousePanel.tsx","component","286","true","2","1","2","0","0","","@/components/transactions/game-transaction;@/hooks/useLandQuestSlots;@/components/ui/progress-bar;./quest-difficulty-selector;@/hooks/useQuestRewardsAvailability;@/lib/contracts;@/lib/quest-slots;@/lib/mission-tracking;@/lib/tab-visibility-context;@/lib/transaction-utils;@/public/abi/pixotchi-v3-abi;react;react-hot-toast;@/components/ui/button;@/lib/quest-ui;wagmi","smoke/batch-quest-smoke.ts;smoke/owner-resource-races-smoke.ts;smoke/production-fixes-smoke.ts;smoke/quest-ui-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/building-details/MarketplacePanel.tsx","component","28","true","1","0","0","0","0","","react;@/components/ui/button;@/components/transactions/marketplace-dialog","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/production-summary.tsx","component","26","false","0","0","0","0","0","","@/lib/types;@/lib/duration-display;@/components/ui/token-amount;@/components/ui/resource-value;@/lib/land-production","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/ProductionPanel.tsx","component","57","true","0","0","2","0","0","","react;./production-summary;wagmi;@/lib/types;@/lib/utils;@/components/transactions/building-claim-transaction;react-hot-toast;@/lib/transaction-utils;@/lib/mission-tracking","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/quest-difficulty-selector.tsx","component","36","true","0","0","0","0","0","","lucide-react;@/components/ui/toggle-group","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/StakeHousePanel.tsx","component","29","true","0","0","0","0","0","","react;@/components/ui/button;@/lib/app-events","","AST/source inventory only; see domain reports for review coverage"
"components/building-details/UpgradePanel.tsx","component","220","true","0","0","0","0","0","","react;@/components/ui/resource-value;@/lib/types;@/lib/utils;@/components/transactions/building-upgrade-transaction;@/components/transactions/building-speedup-transaction;@/components/transactions/disabled-transaction;@/components/transactions/leaf-approve-transaction;react-hot-toast;@/components/ui/premium;@/components/ui/button;@/components/ui/progress-bar;@/lib/balance-context;@/components/transactions/approve-transaction;@/lib/contracts;@/lib/transaction-refresh","smoke/balance-consumers-read-state-smoke.ts;smoke/building-info-smoke.ts;smoke/purchase-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/building-details/WarehousePanel.tsx","component","274","true","7","1","4","0","0","","@/components/countdown-timer;@/components/PlantImage;@/components/transactions/warehouse-apply-transaction;@/components/ui/button;@/components/ui/dropdown-menu;@/components/ui/amount-field;@/components/ui/resource-state;@/components/ui/resource-value;@/lib/contracts;@/lib/mission-tracking;@/lib/transaction-utils;@/lib/types;@/lib/utils;lucide-react;react;react-hot-toast;wagmi","smoke/owner-resource-races-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/building-details-panel.tsx","component","243","true","1","0","0","0","0","","react;@/lib/types;@/lib/env-config;@/lib/utils;@/components/ui/button;@/components/ui/card;next/image;lucide-react;./building-info-dialog;./building-details/UpgradePanel;./building-details/ProductionPanel;./building-details/WarehousePanel;./building-details/FarmerHousePanel;./building-details/MarketplacePanel;./building-details/StakeHousePanel;./building-details/CasinoPanel;./building-details/BarracksPanelV2","smoke/building-info-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/building-grid.tsx","component","169","true","0","0","0","0","0","","@/components/ui/empty-state;lucide-react;@/lib/env-config;@/lib/types;@/lib/utils;next/image;react","","AST/source inventory only; see domain reports for review coverage"
"components/building-info-dialog.tsx","component","626","true","4","1","0","0","1","","@/lib/land-production;@/components/ui/resource-value;react;next/image;@/components/ui/dialog;@/lib/types;@/lib/utils;@/components/ui/toggle-group;@/lib/contracts","smoke/building-info-smoke.ts;smoke/land-production-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/chat/ai-chat-engine.tsx","component","83","true","0","4","0","0","0","","@ai-sdk/react;ai;react;./ai-message-utils","","AST/source inventory only; see domain reports for review coverage"
"components/chat/ai-message-utils.ts","component","107","false","0","0","0","0","0","","ai;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/chat/ai-typing-indicator.tsx","component","20","true","0","0","0","0","0","","lucide-react","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-button.tsx","component","111","true","2","1","0","0","0","","react;@/components/ui/button;wagmi;next/image;next/dynamic;@/components/solana;./chat-context","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-composer.tsx","component","106","true","0","0","0","0","0","","react;@/components/ui/button;@/components/ui/textarea;lucide-react;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-context.tsx","component","1676","true","22","21","0","0","0","99","@/lib/chat-history;@/lib/transaction-utils;react;next/dynamic;@privy-io/react-auth;react-hot-toast;wagmi;@/lib/frame-context;@/lib/chat-auth-client;@/lib/base-chat-session-refresh;@/lib/public-chat-session-refresh;@/lib/confirmed-miniapp-session;@/lib/farcaster-miniapp-auth-client;@/lib/chat-preferences;@/lib/auth-surface;@/lib/session-storage-manager;@/lib/types;@/components/solana;./ai-message-utils","smoke/auth-session-mission-hardening-smoke.ts;smoke/mission-auth-recovery-smoke.ts;smoke/provider-bundle-structure-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-dialog.tsx","component","141","true","1","1","0","0","1","","react;wagmi;@/components/ui/dialog;@/hooks/useMediaQuery;./chat-context;./chat-messages;./chat-input;./ai-typing-indicator;@/components/ui/toggle-group;next/image;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-input.tsx","component","30","true","0","0","0","0","0","","./chat-composer;./chat-context;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-message-bubble.tsx","component","114","true","0","0","0","0","0","","lucide-react;next/dynamic;@/components/ui/button;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-message.tsx","component","109","true","0","0","0","0","0","","react;@/lib/types;date-fns;wagmi;@/components/hooks/usePrimaryName;@/lib/utils;@/lib/mission-tracking;./chat-message-bubble","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-messages.tsx","component","243","true","4","2","0","0","0","","react;./chat-message;./chat-profile-dialog;./chat-context;@/components/ui/loading;@/components/ui/button;@/components/ui/refresh-icon;next/image;@/lib/types","","AST/source inventory only; see domain reports for review coverage"
"components/chat/chat-profile-dialog.tsx","component","131","true","4","1","0","0","0","","react;@/components/efp-transaction-boundary;@/components/plant-profile-dialog;@/lib/types;@/lib/contracts","","AST/source inventory only; see domain reports for review coverage"
"components/chat/index.ts","component","11","false","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/countdown-timer.tsx","component","32","true","0","0","0","0","0","","@/hooks/useCountdown;next/image","","AST/source inventory only; see domain reports for review coverage"
"components/edit-land-name.tsx","component","153","true","3","2","1","0","1","","react;wagmi;@/components/ui/button;@/components/ui/input;@/components/ui/dialog;react-hot-toast;next/image;@/lib/types;@/components/transactions/land-name-transaction;@/lib/asset-name-rules","","AST/source inventory only; see domain reports for review coverage"
"components/edit-plant-name.tsx","component","446","true","8","5","1","0","1","","@/components/solana;@/components/transactions/approval-action-transaction;@/components/transactions/solana-bridge-button;@/components/transactions/swap-plant-name-bundle;@/components/ui/button;@/components/ui/dialog;@/components/ui/input;@/components/ui/premium;@/lib/asset-name-rules;@/lib/balance-context;@/lib/contracts;@/lib/eth-mode-context;@/lib/smart-wallet-context;@/lib/types;@/lib/utils;@/lib/token-display;next/image;react;react-hot-toast;wagmi","smoke/balance-consumers-read-state-smoke.ts;smoke/purchase-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/efp-transaction-boundary.tsx","component","837","true","5","9","0","0","1","","react;ethereum-identity-kit;lucide-react;react-hot-toast;viem;wagmi;ethereum-identity-kit/css;@/components/transactions/transaction-kit;@/components/transactions/global-transaction-toast;@/components/ui/button;@/components/ui/dialog;@/lib/base-rpc;@/lib/builder-code;@/lib/efp-transaction-workflow;@/lib/pending-evm-transaction;@/lib/rpc-transport;@/lib/transaction-utils","smoke/efp-transaction-hardening-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/fence-timer.tsx","component","36","true","0","0","0","0","0","","next/image;@/hooks/useCountdown","","AST/source inventory only; see domain reports for review coverage"
"components/first-care-guide.tsx","component","23","true","0","0","0","0","0","","next/link;@/lib/app-events;./ui/button;react;@/lib/first-care-progress","","AST/source inventory only; see domain reports for review coverage"
"components/hooks/createBatchedAddressResolver.ts","component","156","true","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/hooks/useEnsAvatar.ts","component","92","true","1","1","0","0","0","","react;viem;./createBatchedAddressResolver","","AST/source inventory only; see domain reports for review coverage"
"components/hooks/usePrimaryName.ts","component","86","true","1","1","0","0","0","","react;viem;./createBatchedAddressResolver","","AST/source inventory only; see domain reports for review coverage"
"components/item-details-panel.tsx","component","835","true","6","5","11","0","0","","@/components/solana;@/components/transactions/approval-action-transaction;@/components/transactions/bundle-buy-transaction;@/components/transactions/buy-item-transaction;@/components/transactions/disabled-transaction;@/components/transactions/solana-bridge-button;@/components/transactions/game-transaction;@/components/transactions/swap-buy-item-bundle;@/components/transactions/swap-fence-purchase-bundle;@/components/ui/card;@/components/ui/input;@/components/ui/premium;@/components/ui/skeleton;@/components/ui/resource-value;@/lib/contracts;@/lib/contracts;@/hooks/useSeedPurchaseQuote;@/lib/balance-context;@/components/ui/button;@/components/quantity-selector;@/lib/eth-mode-context;@/lib/mission-tracking;@/lib/smart-wallet-context;@/lib/solana-quote;@/lib/transaction-utils;@/lib/types;@/lib/utils;@/lib/token-display;react;react-hot-toast;wagmi","smoke/production-fixes-smoke.ts;smoke/purchase-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/land-resource-badges.tsx","component","28","false","0","0","0","0","0","","next/image;@/lib/types;@/lib/duration-display;@/components/ui/token-amount","","AST/source inventory only; see domain reports for review coverage"
"components/LandImage.tsx","component","95","true","0","0","0","0","0","","@/lib/types;@/lib/utils;react;react-dom","","AST/source inventory only; see domain reports for review coverage"
"components/login-hero.tsx","component","58","false","0","0","0","0","0","","next/image","","AST/source inventory only; see domain reports for review coverage"
"components/map/land-map-canvas.tsx","component","587","true","2","5","1","0","0","","@/lib/land-utils;@/lib/types;react","","AST/source inventory only; see domain reports for review coverage"
"components/map/land-map-modal.tsx","component","502","true","10","4","0","0","1","","@/components/chat/chat-profile-dialog;@/lib/utils;@/components/hooks/usePrimaryName;@/components/ui/button;@/components/ui/dialog;@/components/ui/performance-mode;@/lib/contracts;@/lib/land-utils;@/lib/types;lucide-react;next/image;react;./land-map-canvas","","AST/source inventory only; see domain reports for review coverage"
"components/mint-share-modal.tsx","component","344","true","4","2","0","1","1","","@/components/ui/button;@/components/ui/dialog;@/lib/frame-context;@/lib/open-external;@/lib/types;@farcaster/miniapp-sdk;lucide-react;next/image;react;react-hot-toast","","AST/source inventory only; see domain reports for review coverage"
"components/owner-resource-query-sync.tsx","component","20","true","0","1","0","0","0","","react;@tanstack/react-query;@/lib/owner-resource-invalidation;@/lib/owner-resource-query-cache","","AST/source inventory only; see domain reports for review coverage"
"components/plant-attack-empty-state.tsx","component","36","true","0","0","0","0","0","","lucide-react;@/hooks/useCountdown;@/lib/plant-attack;@/components/ui/button;@/components/ui/empty-state;@/components/ui/resource-state","","AST/source inventory only; see domain reports for review coverage"
"components/plant-care-catalog.tsx","component","57","true","0","0","0","0","0","","next/image;./ui/button;@/lib/types;@/lib/constants;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/plant-care-layout.tsx","component","30","true","1","0","0","0","1","","react;./ui/dialog","","AST/source inventory only; see domain reports for review coverage"
"components/plant-profile-dialog.tsx","component","676","true","1","2","0","0","1","","react;@/lib/clipboard;@/components/ui/dialog;@/components/ui/button;@/components/ui/skeleton;lucide-react;next/image;@/components/PlantImage;@/components/ui/resource-state;@/lib/user-stats-service;@/lib/contracts;@/lib/utils;@/lib/open-external;@/components/hooks/usePrimaryName;react-hot-toast;@/lib/types;@/lib/efp-service;wagmi;ethereum-identity-kit;ethereum-identity-kit/css;@tanstack/react-query;@/lib/mission-tracking;@/components/ui/wallet-avatar;@/lib/efp-transaction-workflow","smoke/efp-transaction-hardening-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/PlantImage.tsx","component","167","true","3","0","0","0","0","","@/lib/types;@/lib/utils;next/image;react","","AST/source inventory only; see domain reports for review coverage"
"components/player-ranking-row.tsx","component","47","true","0","0","0","0","0","","next/image;react;./hooks/usePrimaryName;./ui/wallet-avatar;./ui/token-amount;@/lib/player-ranking;@/lib/format-address;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/quantity-selector.tsx","component","66","true","0","0","0","0","0","","react;@/components/ui/button;lucide-react","","AST/source inventory only; see domain reports for review coverage"
"components/ranking-columns.tsx","component","37","false","0","0","0","0","0","","react;@/lib/ranking-pagination","","AST/source inventory only; see domain reports for review coverage"
"components/ranking-plant-summary.tsx","component","17","false","0","0","0","0","0","","next/image","","AST/source inventory only; see domain reports for review coverage"
"components/secret-garden-listener.tsx","component","79","true","2","1","0","0","0","","react;@/components/secret-garden-overlay","","AST/source inventory only; see domain reports for review coverage"
"components/secret-garden-overlay.tsx","component","536","true","5","11","0","0","0","","react;react-dom;@/components/ui/button;@/components/ui/performance-mode","","AST/source inventory only; see domain reports for review coverage"
"components/server-theme-provider.tsx","component","34","true","0","0","0","0","0","","next-themes","","AST/source inventory only; see domain reports for review coverage"
"components/solana/index.ts","component","23","false","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/solana/PrivySolanaWalletIdentity.tsx","component","71","true","0","1","1","0","0","","react;@privy-io/react-auth;@privy-io/react-auth/solana;@/lib/solana-constants","smoke/owner-resource-races-smoke.ts;smoke/provider-bundle-structure-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/solana/SolanaGate.tsx","component","58","true","0","0","0","0","0","","@/hooks/useSolanaWallet;@/components/ui/badge","","AST/source inventory only; see domain reports for review coverage"
"components/solana/SolanaWalletProvider.tsx","component","86","true","1","1","0","0","0","","react;next/dynamic;@/lib/solana-wallet-context;@/hooks/useAuthSurface;./PrivySolanaWalletIdentity","smoke/provider-bundle-structure-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/staking/staking-dialog.tsx","component","648","true","12","2","5","0","1","","@/components/ui/resource-value;@/lib/amount-input;react;wagmi;@/components/ui/dialog;@/components/ui/alert;@/components/ui/button;@/components/ui/amount-field;@/components/ui/refresh-icon;@/lib/contracts;@/components/transactions/game-transaction;next/image;@/lib/utils;viem;@/components/ui/toggle-group;@/lib/transaction-utils;@/lib/mission-tracking;@/lib/app-events","smoke/auth-session-mission-hardening-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/staking/staking-provider.tsx","component","30","true","2","1","0","0","0","8","react;next/dynamic;@/lib/app-events","","AST/source inventory only; see domain reports for review coverage"
"components/status/StatusBadge.tsx","component","27","true","0","0","0","0","0","","@/lib/status-checks;@/lib/utils;@/components/ui/premium","","AST/source inventory only; see domain reports for review coverage"
"components/status/StatusCard.tsx","component","97","true","0","0","0","0","0","","@/lib/status-checks;@/lib/utils;lucide-react;./StatusBadge","","AST/source inventory only; see domain reports for review coverage"
"components/status/StatusPageClient.tsx","component","167","true","2","2","1","0","0","","@/components/theme-selector;@/components/ui/alert;@/components/ui/button;@/lib/status-checks;lucide-react;next/image;react;./StatusCard","","AST/source inventory only; see domain reports for review coverage"
"components/status-bar.tsx","component","315","true","1","1","0","0","0","","react;next/image;./staking/staking-provider;./ui/skeleton;@/lib/balance-context;@/lib/token-display;wagmi;@/components/solana;@/lib/gamification-client;@/lib/app-events;./ui/button","smoke/balance-consumers-read-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/swap-amount-layout.tsx","component","25","false","0","0","0","0","0","","react","","AST/source inventory only; see domain reports for review coverage"
"components/tabs/about-tab.tsx","component","298","true","3","0","2","0","1","","@/components/tutorial;@/components/ui/button;@/components/ui/card;@/components/ui/dialog;@/components/ui/loading;@/components/ui/textarea;@/lib/frame-context;@/lib/open-external;@/lib/smart-wallet-context;@/package.json;lucide-react;react;react-hot-toast;wagmi","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/activity-tab.tsx","component","835","true","7","5","0","0","0","","react;wagmi;@/components/ui/button;@/components/ui/card;@/components/ui/loading;@/components/ui/pagination-footer;@/lib/tab-visibility-context;@/lib/activity-client;@/lib/activity-filters;@/lib/types;@/components/ui/alert;lucide-react;@/components/activity;@/components/ui/toggle-group;@/hooks/useItemCatalogs;@/components/solana;@/lib/frame-context;@/hooks/useWebQueryState;@/hooks/useMediaQuery;@/lib/utils","","AST/source inventory only; see domain reports for review coverage"
"components/tabs/dashboard-tab.tsx","component","76","true","1","0","0","0","0","","react;@/components/ui/toggle-group;@/components/ui/skeleton;@/components/ui/card;lucide-react;@/lib/farm-view-context;next/dynamic;./plants-view","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/lands-view.tsx","component","1306","true","11","12","0","0","0","","@/components/ui/button;@/components/land-resource-badges;@/hooks/useLandQuestSlots;@/components/ui/resource-state;@tanstack/react-query;@/components/ui/empty-state;@/components/ui/card;@/components/ui/skeleton;@/components/ui/asset-carousel-button;@/components/ui/dropdown-menu;@/lib/contracts;@/lib/env-config;@/lib/owner-resource-invalidation;@/lib/query-keys;@/lib/types;@/lib/utils;next/dynamic;next/image;react;wagmi;@/components/building-grid;@/components/edit-land-name;@/components/solana;@/components/ui/toggle-group;@/hooks/useLandMap;@/hooks/useOwnerResourceList;lucide-react;../LandImage;@/lib/smart-wallet-context;@/lib/tab-visibility-context;@/hooks/useDocumentVisible;@/hooks/useMediaQuery","smoke/batch-quest-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/leaderboard-tab.tsx","component","1842","true","22","11","0","2","4","","@/lib/ranking-outcome;@/lib/transaction-lifecycle;@/lib/transaction-utils;@/components/transactions/transaction-kit;@/lib/contracts;@/hooks/useApiLeaderboards;@/components/player-ranking-row;@/components/ui/token-amount;@/lib/player-ranking;@/lib/ranking-response;@/hooks/useLandLeaderboard;@/lib/land-ranking;@/components/ui/resource-state;@/components/ranking-plant-summary;@/components/plant-attack-empty-state;@/hooks/useDeadlineClock;@/lib/plant-attack;@/components/ranking-columns;@/lib/ranking-pagination;@/components/ui/empty-state;@/components/ui/resource-value;@/components/efp-transaction-boundary;@/components/plant-profile-dialog;@/components/PlantImage;@/components/solana;@/components/transactions/attack-transaction;@/components/transactions/kill-transaction;@/components/transactions/revive-transaction;@/components/ui/alert;@/components/ui/button;@/components/ui/card;@/components/ui/dialog;@/components/ui/dropdown-menu;@/components/ui/loading;@/components/ui/pagination-footer;@/components/ui/premium;@/components/ui/toggle-group;@/components/ui/wallet-avatar;@/hooks/useWebQueryState;@/hooks/useMediaQuery;@/lib/base-rpc;@/lib/contracts;@/lib/env-config;@/lib/frame-context;@/lib/gamification-client;@/lib/mission-tracking;@/lib/tab-visibility-context;@/lib/types;@/lib/utils;lucide-react;next/image;react;next/dynamic;react-hot-toast;wagmi","smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/mint-tab.tsx","component","1385","true","24","7","1","0","0","","@/components/hooks/usePrimaryName;@/components/mint-share-modal;@/components/solana;@/components/transactions/solana-bridge-button;@/components/transactions/approval-action-transaction;@/components/transactions/disabled-transaction;@/components/transactions/mint-transaction;@/components/transactions/swap-land-mint-bundle;@/components/transactions/swap-mint-bundle;@/components/ui/dropdown-menu;@/components/ui/progress-bar;@/components/ui/premium;@/components/verify-claim;@/lib/token-display;@/lib/farm-view-context;@/lib/balance-context;@/lib/constants;@/lib/contracts;@/lib/env-config;@/lib/farcaster-miniapp-auth-client;@/lib/eth-mode-context;@/lib/frame-context;@/lib/smart-wallet-context;@/lib/tab-visibility-context;@/lib/types;@/lib/utils;lucide-react;next/image;react;react-hot-toast;wagmi;../transactions/land-mint-transaction;../ui/button;../ui/badge;../ui/card;../ui/skeleton","smoke/balance-mint-read-state-smoke.ts;smoke/production-fixes-smoke.ts;smoke/solana-bridge-flow-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/pixotchi-swap-panel.strings.ts","component","46","false","0","0","0","0","0","","","","AST/source inventory only; see domain reports for review coverage"
"components/tabs/pixotchi-swap-panel.tsx","component","2042","true","10","5","0","1","0","","@/components/swap-amount-layout;@/hooks/useSwapQuote;@/lib/swap/response;@/lib/transaction-monitor;@/lib/wallet-batch-status;@/lib/swap/amount;react;next/image;react-hot-toast;lucide-react;viem;viem/chains;wagmi;@tanstack/react-query;@/lib/swap/gas;@/components/ui/dropdown-menu;@/components/ui/button;@/components/ui/premium;@/components/transactions/transaction-recovery-options;@/lib/swap/base-swap-abi;@/lib/swap/constants;@/lib/swap/rules;@/lib/swap/types;@/lib/paymaster-context;@/lib/smart-wallet-context;@/lib/tab-visibility-context;@/lib/base-rpc;@/lib/app-events;@/lib/builder-code;@/lib/mission-tracking;@/lib/transaction-utils;@/lib/pending-evm-transaction;@/lib/pending-evm-coordinator;@/lib/utils;@/lib/token-display;@/lib/env-config;./pixotchi-swap-panel.strings","smoke/app-ui-resilience-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/plants-view.tsx","component","885","true","12","1","0","0","1","","@/components/edit-plant-name;@/components/transactions/approval-action-transaction;@/components/transactions/claim-rewards-transaction;@tanstack/react-query;@/lib/query-keys;@/components/ui/skeleton;@/components/ui/empty-state;@/components/ui/resource-value;@/components/first-care-guide;@/lib/first-care-progress;@/components/plant-care-catalog;@/components/plant-care-layout;@/components/solana;@/components/ui/button;@/components/ui/card;@/components/ui/dialog;@/components/ui/dropdown-menu;@/components/ui/asset-carousel-button;@/components/ui/input;@/components/ui/loading;@/components/ui/pixel-container;@/components/ui/premium;@/hooks/useItemCatalogs;@/hooks/useOwnerResourceList;@/lib/contracts;@/lib/owner-resource-invalidation;@/lib/smart-wallet-context;@/lib/tab-visibility-context;@/lib/types;@/lib/utils;lucide-react;next/image;next/dynamic;react;react-hot-toast;wagmi;../PlantImage;../countdown-timer;../fence-timer","smoke/app-ui-resilience-smoke.ts;smoke/production-fixes-smoke.ts;smoke/purchase-state-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tabs/swap-tab.tsx","component","603","true","3","2","0","0","0","","@/components/ui/button;@/lib/open-external;@/components/ui/card;@/components/ui/error-boundary;@/components/ui/toggle-group;@/lib/app-events;@/lib/env-config;@/lib/frame-context;@/hooks/useMediaQuery;@/lib/pixotchi-token-info;@/lib/seed-market;@/lib/swap/constants;@/lib/tab-visibility-context;@farcaster/miniapp-sdk;lucide-react;next/image;react;react-hot-toast;viem;wagmi;./TradingViewWidget;./pixotchi-swap-panel","","AST/source inventory only; see domain reports for review coverage"
"components/tabs/TradingViewWidget.tsx","component","168","true","3","2","0","0","0","","react;next-themes;@/components/ui/button;@/components/ui/performance-mode","smoke/app-ui-resilience-smoke.ts","AST/source inventory only; see domain reports for review coverage"
"components/tasks/TasksInfoDialog.tsx","component","352","true","10","6","0","0","1","","react;@/components/ui/dialog;wagmi;next/image;@/lib/env-config;@/lib/gamification-client;@/lib/app-events;@/lib/gamification-types;@/lib/mission-tracking;lucide-react;@/components/ui/progress-bar","smoke/auth-session-mission-hardening-smoke.ts;smoke/production-fixes-smoke.ts","AST/source inventory only; see domain reports for review coverage"
